Date,Product_Name,Category,Quantity_Sold,Selling_Price,Cost_Price,Total_Sales_Value,Promotion_Type,Discount_Percentage,Start_Date,End_Date,HSN_Code,GST_Percentage
18-05-2024,Gold Plated Earrings,Jewelry,5,1648.23,982.02,8270.3,Festival Sale,21,18-05-2024,19-05-2024,71131100,3
18-05-2024,Sports Watch,Watches,10,5781.84,3791.01,57546.1,No Promotion,0,18-05-2024,24-05-2024,91021100,18
18-05-2024,Turban,Hair Accessories,3,802.03,715.59,2363.88,Festival Sale,26,18-05-2024,21-05-2024,96151900,18
18-05-2024,Dress Watch,Watches,9,5147.46,3630.46,46328.67,Festival Sale,25,18-05-2024,24-05-2024,91021100,18
18-05-2024,Pashmina Shawl,Scarves,8,641.22,586.04,5130.16,Flash Sale,34,18-05-2024,23-05-2024,62143000,12
18-05-2024,Clutch Purse,Handbags,5,5061.71,2437.96,25033,No Promotion,0,18-05-2024,25-05-2024,42022290,18
18-05-2024,Charm Bracelet,Jewelry,2,1631.37,1077.54,3229.66,No Promotion,0,18-05-2024,23-05-2024,71131100,3
18-05-2024,Turban,Hair Accessories,2,1235.41,655.03,2469.22,No Promotion,0,18-05-2024,25-05-2024,96151900,18
18-05-2024,Leather Tote Bag,Handbags,4,5227.91,3270.55,21282.2,No Promotion,0,18-05-2024,20-05-2024,42022290,18
20-05-2024,Silk Scarf,Scarves,5,1914.36,1118.51,9391.2,No Promotion,0,20-05-2024,23-05-2024,62143000,12
20-05-2024,Crossbody Bag,Handbags,4,4168.17,4199.3,16754.88,Flash Sale,30,20-05-2024,22-05-2024,42022290,18
20-05-2024,Leather Tote Bag,Handbags,2,3868.86,2134.8,7794.88,No Promotion,0,20-05-2024,22-05-2024,42022290,18
20-05-2024,Smart Watch,Watches,2,3680.41,1940.36,7221.72,No Promotion,0,20-05-2024,27-05-2024,91021100,18
20-05-2024,Scrunchie Pack,Hair Accessories,3,523.27,317.03,1546.8,Festival Sale,25,20-05-2024,21-05-2024,96151900,18
20-05-2024,Sports Sunglasses,Sunglasses,1,3038.89,2030.63,3059.67,Festival Sale,30,20-05-2024,21-05-2024,90041000,12
20-05-2024,Scrunchie Pack,Hair Accessories,4,1523.45,790.96,6140.88,Seasonal Offer,10,20-05-2024,25-05-2024,96151900,18
20-05-2024,Leather Belt,Belts,3,1700.03,1410.78,5055.42,Festival Sale,23,20-05-2024,23-05-2024,42033000,18
20-05-2024,Oversized Sunglasses,Sunglasses,9,2013.65,1301.58,18243.72,Seasonal Offer,20,20-05-2024,27-05-2024,90041000,12
20-05-2024,Sports Watch,Watches,3,4306.44,2324.26,13049.07,No Promotion,0,20-05-2024,21-05-2024,91021100,18
20-05-2024,Pearl Necklace,Jewelry,2,1932.42,2319.35,3792.08,Clearance Sale,56,20-05-2024,24-05-2024,71131100,3
20-05-2024,Sports Watch,Watches,3,5460.54,2643.66,16338.69,No Promotion,0,20-05-2024,27-05-2024,91021100,18
20-05-2024,Waist Belt,Belts,2,2007.36,1146.53,3973,No Promotion,0,20-05-2024,27-05-2024,42033000,18
20-05-2024,Pearl Necklace,Jewelry,1,2443.76,1812.23,2423.11,Seasonal Offer,14,20-05-2024,21-05-2024,71131100,3
20-05-2024,Shoulder Bag,Handbags,1,2601.6,1684.15,2575.28,Festival Sale,20,20-05-2024,27-05-2024,42022290,18
20-05-2024,Leather Belt,Belts,2,1870.52,958.43,3681.64,No Promotion,0,20-05-2024,21-05-2024,42033000,18
20-05-2024,Waist Belt,Belts,4,3859.1,1977.22,15435.92,Seasonal Offer,10,20-05-2024,21-05-2024,42033000,18
21-05-2024,Smart Watch,Watches,1,5888.48,4263.76,5829.4,Seasonal Offer,18,21-05-2024,22-05-2024,91021100,18
21-05-2024,Waist Belt,Belts,3,1729.71,1534.38,5128.23,Festival Sale,21,21-05-2024,26-05-2024,42033000,18
21-05-2024,Crossbody Bag,Handbags,3,6180.71,2799.41,18216.87,No Promotion,0,21-05-2024,23-05-2024,42022290,18
21-05-2024,Leather Belt,Belts,3,2835.46,1790.44,8434.5,No Promotion,0,21-05-2024,23-05-2024,42033000,18
21-05-2024,Shoulder Bag,Handbags,2,3611.85,2163.74,7112,Festival Sale,22,21-05-2024,28-05-2024,42022290,18
21-05-2024,Statement Necklace,Jewelry,8,3514.72,2008.39,28580.72,Seasonal Offer,11,21-05-2024,28-05-2024,71131100,3
21-05-2024,Fabric Belt,Belts,2,2648.72,1770.31,5377.88,No Promotion,0,21-05-2024,26-05-2024,42033000,18
21-05-2024,Leather Tote Bag,Handbags,3,1516.37,1929.12,4612.14,Clearance Sale,45,21-05-2024,25-05-2024,42022290,18
21-05-2024,Cotton Scarf,Scarves,4,1828.04,1029.95,7417.56,No Promotion,0,21-05-2024,27-05-2024,62143000,12
21-05-2024,Winter Wool Scarf,Scarves,3,867.01,524.73,2644.65,Seasonal Offer,15,21-05-2024,25-05-2024,62143000,12
21-05-2024,Hair Clip Set,Hair Accessories,4,358.99,647.79,1457.96,Clearance Sale,60,21-05-2024,22-05-2024,96151900,18
21-05-2024,Clutch Purse,Handbags,3,6393.43,3231.31,18807.21,No Promotion,0,21-05-2024,24-05-2024,42022290,18
21-05-2024,Pearl Necklace,Jewelry,1,1632.68,1058.63,1647.69,Flash Sale,29,21-05-2024,24-05-2024,71131100,3
21-05-2024,Gold Plated Earrings,Jewelry,2,3524.01,2076.5,7054.22,Festival Sale,20,21-05-2024,27-05-2024,71131100,3
21-05-2024,Winter Wool Scarf,Scarves,2,1282.26,596.73,2531.94,No Promotion,0,21-05-2024,24-05-2024,62143000,12
21-05-2024,Backpack Purse,Handbags,3,6690.05,4471.93,20381.34,Seasonal Offer,18,21-05-2024,26-05-2024,42022290,18
21-05-2024,Smart Watch,Watches,3,6912.26,3698.72,20889.39,No Promotion,0,21-05-2024,28-05-2024,91021100,18
21-05-2024,Pashmina Shawl,Scarves,2,838.43,895.03,1700.02,Clearance Sale,43,21-05-2024,25-05-2024,62143000,12
21-05-2024,Gold Plated Earrings,Jewelry,7,1305.19,1124.4,9299.01,Festival Sale,19,21-05-2024,27-05-2024,71131100,3
22-05-2024,Aviator Sunglasses,Sunglasses,4,1917.46,950.31,7531.04,No Promotion,0,22-05-2024,24-05-2024,90041000,12
22-05-2024,Headband,Hair Accessories,3,995.89,760.56,2945.46,Festival Sale,29,22-05-2024,27-05-2024,96151900,18
22-05-2024,Cat Eye Sunglasses,Sunglasses,3,3087.73,2095.56,9124.74,Seasonal Offer,12,22-05-2024,25-05-2024,90041000,12
22-05-2024,Analog Watch,Watches,4,5758.15,4551.55,22697.88,Festival Sale,28,22-05-2024,29-05-2024,91021100,18
22-05-2024,Scrunchie Pack,Hair Accessories,2,1055.35,532.51,2140.28,No Promotion,0,22-05-2024,28-05-2024,96151900,18
22-05-2024,Charm Bracelet,Jewelry,2,1880.3,1118.08,3718.22,Festival Sale,15,22-05-2024,28-05-2024,71131100,3
22-05-2024,Chain Belt,Belts,4,1185.75,795.61,4700.16,No Promotion,0,22-05-2024,29-05-2024,42033000,18
22-05-2024,Sports Sunglasses,Sunglasses,3,3766.26,2363.39,11109.72,No Promotion,0,22-05-2024,25-05-2024,90041000,12
22-05-2024,Pearl Necklace,Jewelry,1,1819.6,1778.46,1840.26,Flash Sale,28,22-05-2024,23-05-2024,71131100,3
22-05-2024,Hair Clip Set,Hair Accessories,5,1327.27,733.59,6659.25,No Promotion,0,22-05-2024,25-05-2024,96151900,18
22-05-2024,Turban,Hair Accessories,2,673.39,595.65,1357.92,Clearance Sale,40,22-05-2024,27-05-2024,96151900,18
22-05-2024,Silver Bracelet,Jewelry,4,1177.88,856.63,4757.6,Seasonal Offer,17,22-05-2024,29-05-2024,71131100,3
22-05-2024,Winter Wool Scarf,Scarves,3,464.55,426.83,1385.22,Clearance Sale,42,22-05-2024,28-05-2024,62143000,12
22-05-2024,Analog Watch,Watches,1,4054.04,2551.11,4109.28,No Promotion,0,22-05-2024,27-05-2024,91021100,18
22-05-2024,Dress Watch,Watches,3,5843.5,3215.53,17555.22,Festival Sale,17,22-05-2024,23-05-2024,91021100,18
22-05-2024,Backpack Purse,Handbags,1,5503.74,3429.26,5471.65,Festival Sale,16,22-05-2024,29-05-2024,42022290,18
23-05-2024,Charm Bracelet,Jewelry,2,4642,2680.43,9423.36,Festival Sale,18,23-05-2024,27-05-2024,71131100,3
23-05-2024,Sports Sunglasses,Sunglasses,7,2015.18,1153.26,14244.72,No Promotion,0,23-05-2024,30-05-2024,90041000,12
23-05-2024,Fabric Belt,Belts,3,2318.7,1813,6828.45,Seasonal Offer,12,23-05-2024,25-05-2024,42033000,18
23-05-2024,Charm Bracelet,Jewelry,2,3699.43,2255.19,7312.44,Festival Sale,23,23-05-2024,27-05-2024,71131100,3
23-05-2024,Gold Plated Earrings,Jewelry,1,2120.48,1560.82,2105.58,Seasonal Offer,20,23-05-2024,26-05-2024,71131100,3
23-05-2024,Crossbody Bag,Handbags,2,4910.8,4510.81,9683.72,Festival Sale,24,23-05-2024,24-05-2024,42022290,18
23-05-2024,Scrunchie Pack,Hair Accessories,2,371.25,262.8,757.22,Festival Sale,30,23-05-2024,26-05-2024,96151900,18
23-05-2024,Smart Watch,Watches,5,6126.75,3486.9,31251.2,No Promotion,0,23-05-2024,28-05-2024,91021100,18
23-05-2024,Dress Watch,Watches,2,2293.96,1700.98,4652.32,Seasonal Offer,17,23-05-2024,26-05-2024,91021100,18
23-05-2024,Analog Watch,Watches,4,6107.26,4558.77,24433.68,Festival Sale,29,23-05-2024,27-05-2024,91021100,18
23-05-2024,Smart Watch,Watches,2,5570.92,2913.49,11110.74,No Promotion,0,23-05-2024,30-05-2024,91021100,18
23-05-2024,Waist Belt,Belts,2,1699.39,1072.08,3452.12,No Promotion,0,23-05-2024,30-05-2024,42033000,18
23-05-2024,Pearl Necklace,Jewelry,6,1879.04,1260.98,11470.5,No Promotion,0,23-05-2024,29-05-2024,71131100,3
23-05-2024,Pashmina Shawl,Scarves,3,1829.2,1367.92,5416.47,Flash Sale,40,23-05-2024,28-05-2024,62143000,12
24-05-2024,Cotton Scarf,Scarves,2,871.37,685.14,1745.22,Seasonal Offer,10,24-05-2024,29-05-2024,62143000,12
24-05-2024,Crossbody Bag,Handbags,6,4643.21,2227.98,27321.06,No Promotion,0,24-05-2024,29-05-2024,42022290,18
24-05-2024,Sports Sunglasses,Sunglasses,11,2158.2,1119.17,24000.02,No Promotion,0,24-05-2024,25-05-2024,90041000,12
24-05-2024,Cat Eye Sunglasses,Sunglasses,10,1752.35,1999.65,17420.9,Clearance Sale,41,24-05-2024,28-05-2024,90041000,12
24-05-2024,Backpack Purse,Handbags,5,2548.01,2715.52,12586.8,Clearance Sale,49,24-05-2024,27-05-2024,42022290,18
24-05-2024,Headband,Hair Accessories,4,638.59,446.3,2516.84,Seasonal Offer,11,24-05-2024,25-05-2024,96151900,18
24-05-2024,Leather Belt,Belts,8,2512.93,1712.14,20260.4,No Promotion,0,24-05-2024,28-05-2024,42033000,18
24-05-2024,Backpack Purse,Handbags,3,5473.02,3888.59,16623,No Promotion,0,24-05-2024,28-05-2024,42022290,18
24-05-2024,Sports Watch,Watches,3,7230.74,4982.1,21932.52,Seasonal Offer,13,24-05-2024,30-05-2024,91021100,18
24-05-2024,Smart Watch,Watches,2,8768.74,5721.24,17421.28,No Promotion,0,24-05-2024,28-05-2024,91021100,18
24-05-2024,Gold Plated Earrings,Jewelry,2,2143.44,1085.78,4283.06,No Promotion,0,24-05-2024,28-05-2024,71131100,3
24-05-2024,Digital Watch,Watches,1,5682,3163.82,5659.59,No Promotion,0,24-05-2024,28-05-2024,91021100,18
25-05-2024,Silk Scarf,Scarves,3,1749.34,857.35,5350.65,No Promotion,0,25-05-2024,27-05-2024,62143000,12
25-05-2024,Winter Wool Scarf,Scarves,3,1981.14,1404.79,5969.46,Seasonal Offer,18,25-05-2024,29-05-2024,62143000,12
25-05-2024,Headband,Hair Accessories,7,568.76,319.13,4011.77,No Promotion,0,25-05-2024,29-05-2024,96151900,18
25-05-2024,Silk Scarf,Scarves,3,2830.96,1273.28,8371.08,No Promotion,0,25-05-2024,28-05-2024,62143000,12
25-05-2024,Pearl Necklace,Jewelry,7,4345.07,2708.18,30083.06,No Promotion,0,25-05-2024,31-05-2024,71131100,3
25-05-2024,Pashmina Shawl,Scarves,2,1907.1,1362.91,3824.98,Festival Sale,19,25-05-2024,01-06-2024,62143000,12
25-05-2024,Cotton Scarf,Scarves,3,824.5,753.03,2460.66,Flash Sale,32,25-05-2024,28-05-2024,62143000,12
25-05-2024,Gold Plated Earrings,Jewelry,4,1976.92,1646.91,8053.4,Festival Sale,29,25-05-2024,31-05-2024,71131100,3
25-05-2024,Smart Watch,Watches,5,2405.48,1986.76,11961.75,Clearance Sale,45,25-05-2024,26-05-2024,91021100,18
25-05-2024,Cotton Scarf,Scarves,2,645.22,444.36,1311.58,No Promotion,0,25-05-2024,30-05-2024,62143000,12
25-05-2024,Statement Necklace,Jewelry,8,1812.69,1128.39,14378.4,No Promotion,0,25-05-2024,30-05-2024,71131100,3
25-05-2024,Fabric Belt,Belts,3,963.53,1557.03,2882.07,Clearance Sale,56,25-05-2024,01-06-2024,42033000,18
25-05-2024,Crossbody Bag,Handbags,8,4230.04,4524.77,34112.56,Clearance Sale,54,25-05-2024,27-05-2024,42022290,18
25-05-2024,Chain Belt,Belts,3,1971.01,1726.03,5943.75,Festival Sale,25,25-05-2024,31-05-2024,42033000,18
25-05-2024,Printed Scarf,Scarves,3,809.95,623.29,2470.35,Festival Sale,25,25-05-2024,31-05-2024,62143000,12
25-05-2024,Headband,Hair Accessories,6,335.4,203.19,2026.74,No Promotion,0,25-05-2024,01-06-2024,96151900,18
25-05-2024,Hair Pin Set,Hair Accessories,8,553.39,787.1,4346,Clearance Sale,51,25-05-2024,29-05-2024,96151900,18
25-05-2024,Pashmina Shawl,Scarves,4,1898.86,1122.83,7599.64,No Promotion,0,25-05-2024,26-05-2024,62143000,12
25-05-2024,Headband,Hair Accessories,2,878.22,505.84,1758.26,No Promotion,0,25-05-2024,28-05-2024,96151900,18
25-05-2024,Digital Watch,Watches,7,5682.21,5085.82,39570.93,Festival Sale,26,25-05-2024,28-05-2024,91021100,18
25-05-2024,Chain Belt,Belts,5,1008.72,890.88,5046.75,Festival Sale,20,25-05-2024,28-05-2024,42033000,18
25-05-2024,Smart Watch,Watches,2,5099.38,3788.43,10258.04,Festival Sale,24,25-05-2024,28-05-2024,91021100,18
25-05-2024,Analog Watch,Watches,2,9993.5,4860.34,20279.42,No Promotion,0,25-05-2024,31-05-2024,91021100,18
27-05-2024,Turban,Hair Accessories,7,985.33,718.54,6861.54,Festival Sale,23,27-05-2024,31-05-2024,96151900,18
27-05-2024,Fabric Belt,Belts,1,481.01,637.35,476.27,Clearance Sale,47,27-05-2024,31-05-2024,42033000,18
27-05-2024,Fabric Belt,Belts,5,2190.33,1767.79,10769.4,Flash Sale,32,27-05-2024,31-05-2024,42033000,18
27-05-2024,Sports Sunglasses,Sunglasses,4,3404.55,1727.39,13894.4,No Promotion,0,27-05-2024,02-06-2024,90041000,12
27-05-2024,Crossbody Bag,Handbags,1,4466.55,3406.8,4545.34,Festival Sale,22,27-05-2024,01-06-2024,42022290,18
27-05-2024,Fabric Belt,Belts,4,915.87,693.36,3605.88,Flash Sale,37,27-05-2024,30-05-2024,42033000,18
27-05-2024,Printed Scarf,Scarves,3,865.57,593.16,2583.15,No Promotion,0,27-05-2024,03-06-2024,62143000,12
27-05-2024,Western Belt,Belts,1,2431.16,1353.74,2387.43,No Promotion,0,27-05-2024,02-06-2024,42033000,18
27-05-2024,Silk Scarf,Scarves,5,955.44,778.48,4790.45,Clearance Sale,44,27-05-2024,31-05-2024,62143000,12
27-05-2024,Silver Bracelet,Jewelry,1,3451.61,2523.3,3463.15,Seasonal Offer,15,27-05-2024,28-05-2024,71131100,3
27-05-2024,Turban,Hair Accessories,3,337.75,470.06,1019.61,Clearance Sale,49,27-05-2024,02-06-2024,96151900,18
27-05-2024,Leather Tote Bag,Handbags,2,5439.34,4185.53,11036.36,Flash Sale,32,27-05-2024,29-05-2024,42022290,18
27-05-2024,Silk Scarf,Scarves,5,1238.72,624.15,6223.8,No Promotion,0,27-05-2024,30-05-2024,62143000,12
27-05-2024,Aviator Sunglasses,Sunglasses,1,795.61,936.08,811.36,Clearance Sale,40,27-05-2024,03-06-2024,90041000,12
27-05-2024,Sports Watch,Watches,4,1742.51,1513.59,6967.44,Festival Sale,28,27-05-2024,31-05-2024,91021100,18
27-05-2024,Turban,Hair Accessories,5,505.72,281.02,2493.95,No Promotion,0,27-05-2024,03-06-2024,96151900,18
27-05-2024,Digital Watch,Watches,2,6533.05,4493.04,13160.22,Flash Sale,25,27-05-2024,29-05-2024,91021100,18
27-05-2024,Pashmina Shawl,Scarves,3,677.22,453.24,2065.14,No Promotion,0,27-05-2024,03-06-2024,62143000,12
27-05-2024,Western Belt,Belts,1,1830.15,1196.97,1796.11,Festival Sale,18,27-05-2024,01-06-2024,42033000,18
27-05-2024,Backpack Purse,Handbags,2,4558.65,2682.06,9254.64,No Promotion,0,27-05-2024,29-05-2024,42022290,18
27-05-2024,Hair Clip Set,Hair Accessories,5,1070.81,551.51,5347.9,No Promotion,0,27-05-2024,03-06-2024,96151900,18
27-05-2024,Western Belt,Belts,3,1618.42,1100.46,4795.95,No Promotion,0,27-05-2024,28-05-2024,42033000,18
27-05-2024,Waist Belt,Belts,6,3537.99,1856.39,21440.34,No Promotion,0,27-05-2024,31-05-2024,42033000,18
28-05-2024,Round Frame,Sunglasses,4,4089.37,2498.91,16137.04,No Promotion,0,28-05-2024,01-06-2024,90041000,12
28-05-2024,Analog Watch,Watches,4,3720.87,5120.89,14849.6,Clearance Sale,52,28-05-2024,31-05-2024,91021100,18
28-05-2024,Winter Wool Scarf,Scarves,1,604.57,472.92,608.66,Festival Sale,24,28-05-2024,30-05-2024,62143000,12
28-05-2024,Hair Clip Set,Hair Accessories,6,880.06,444.81,5204.22,No Promotion,0,28-05-2024,01-06-2024,96151900,18
28-05-2024,Silver Bracelet,Jewelry,3,2741.92,1925.26,8185.8,Festival Sale,26,28-05-2024,02-06-2024,71131100,3
28-05-2024,Shoulder Bag,Handbags,5,3180.36,2186.52,15828.75,Festival Sale,17,28-05-2024,04-06-2024,42022290,18
28-05-2024,Pashmina Shawl,Scarves,2,1846.44,1309.87,3692.28,Festival Sale,19,28-05-2024,29-05-2024,62143000,12
28-05-2024,Headband,Hair Accessories,3,354.66,328.24,1073.64,Festival Sale,30,28-05-2024,30-05-2024,96151900,18
28-05-2024,Charm Bracelet,Jewelry,1,3552.66,1867.29,3580.61,Seasonal Offer,12,28-05-2024,30-05-2024,71131100,3
29-05-2024,Sports Sunglasses,Sunglasses,6,1865.21,1183.97,11378.76,No Promotion,0,29-05-2024,31-05-2024,90041000,12
29-05-2024,Printed Scarf,Scarves,8,814.58,563.24,6584.16,Festival Sale,15,29-05-2024,30-05-2024,62143000,12
29-05-2024,Headband,Hair Accessories,7,372.84,207.24,2633.26,No Promotion,0,29-05-2024,03-06-2024,96151900,18
29-05-2024,Fabric Belt,Belts,3,3032.58,1808.97,9261.21,Seasonal Offer,12,29-05-2024,05-06-2024,42033000,18
29-05-2024,Shoulder Bag,Handbags,3,7938.09,3827.72,24191.34,No Promotion,0,29-05-2024,02-06-2024,42022290,18
29-05-2024,Silk Scarf,Scarves,2,1462.85,1132.29,2952.84,Seasonal Offer,17,29-05-2024,30-05-2024,62143000,12
29-05-2024,Dress Watch,Watches,2,5299.41,3515.98,10524.2,No Promotion,0,29-05-2024,03-06-2024,91021100,18
29-05-2024,Printed Scarf,Scarves,1,1433.25,955.21,1451.58,No Promotion,0,29-05-2024,03-06-2024,62143000,12
29-05-2024,Aviator Sunglasses,Sunglasses,4,1812.97,1177.72,7245.56,Festival Sale,29,29-05-2024,04-06-2024,90041000,12
29-05-2024,Hair Clip Set,Hair Accessories,1,654.31,349.36,654.1,No Promotion,0,29-05-2024,05-06-2024,96151900,18
30-05-2024,Printed Scarf,Scarves,1,1967.75,988.78,1941.8,No Promotion,0,30-05-2024,06-06-2024,62143000,12
30-05-2024,Statement Necklace,Jewelry,2,2310.83,1502.95,4601.56,No Promotion,0,30-05-2024,02-06-2024,71131100,3
30-05-2024,Charm Bracelet,Jewelry,3,4510.43,2922.17,13309.29,Festival Sale,16,30-05-2024,04-06-2024,71131100,3
30-05-2024,Fabric Belt,Belts,3,2166.45,1289.74,6466.23,No Promotion,0,30-05-2024,01-06-2024,42033000,18
30-05-2024,Turban,Hair Accessories,1,690.22,563.21,703.57,Festival Sale,15,30-05-2024,04-06-2024,96151900,18
30-05-2024,Dress Watch,Watches,2,3536.38,2913.2,7106.44,Flash Sale,31,30-05-2024,01-06-2024,91021100,18
30-05-2024,Winter Wool Scarf,Scarves,1,1135.36,987.67,1126.39,Clearance Sale,45,30-05-2024,06-06-2024,62143000,12
30-05-2024,Western Belt,Belts,1,2541.74,1417.91,2544.27,Festival Sale,16,30-05-2024,04-06-2024,42033000,18
30-05-2024,Crossbody Bag,Handbags,3,1763.11,1272.36,5306.43,Flash Sale,30,30-05-2024,31-05-2024,42022290,18
30-05-2024,Shoulder Bag,Handbags,2,4766.7,2874.91,9468.42,Festival Sale,25,30-05-2024,05-06-2024,42022290,18
30-05-2024,Oversized Sunglasses,Sunglasses,6,1785.06,920.41,10802.94,No Promotion,0,30-05-2024,04-06-2024,90041000,12
30-05-2024,Smart Watch,Watches,7,6224.06,4020.77,42867.16,No Promotion,0,30-05-2024,05-06-2024,91021100,18
30-05-2024,Hair Clip Set,Hair Accessories,4,570.05,386.58,2288.16,No Promotion,0,30-05-2024,05-06-2024,96151900,18
30-05-2024,Backpack Purse,Handbags,7,6022.59,4784.76,41937.98,Flash Sale,26,30-05-2024,05-06-2024,42022290,18
31-05-2024,Pearl Necklace,Jewelry,5,2842.8,1930.98,13944.95,Festival Sale,30,31-05-2024,03-06-2024,71131100,3
31-05-2024,Crossbody Bag,Handbags,3,5352.34,3455.72,15875.73,No Promotion,0,31-05-2024,07-06-2024,42022290,18
31-05-2024,Cat Eye Sunglasses,Sunglasses,10,2414.85,1929.68,24118,Seasonal Offer,15,31-05-2024,05-06-2024,90041000,12
31-05-2024,Smart Watch,Watches,3,9058.66,5016.85,26790.84,Seasonal Offer,17,31-05-2024,06-06-2024,91021100,18
31-05-2024,Western Belt,Belts,8,2019.96,1051.76,16120.72,No Promotion,0,31-05-2024,05-06-2024,42033000,18
31-05-2024,Backpack Purse,Handbags,6,4977.64,3220.08,29935.68,No Promotion,0,31-05-2024,04-06-2024,42022290,18
31-05-2024,Hair Pin Set,Hair Accessories,7,577.57,632.26,3983.49,Clearance Sale,53,31-05-2024,02-06-2024,96151900,18
31-05-2024,Leather Belt,Belts,4,1469.33,1242.12,5990.64,Flash Sale,37,31-05-2024,05-06-2024,42033000,18
31-05-2024,Headband,Hair Accessories,7,251.08,228.39,1764.07,Festival Sale,23,31-05-2024,07-06-2024,96151900,18
31-05-2024,Leather Tote Bag,Handbags,2,2176.11,1518.81,4379.72,No Promotion,0,31-05-2024,06-06-2024,42022290,18
31-05-2024,Pashmina Shawl,Scarves,5,1184.19,699.81,5870.7,Festival Sale,20,31-05-2024,05-06-2024,62143000,12
31-05-2024,Digital Watch,Watches,2,3635.56,2766.79,7415.7,Festival Sale,16,31-05-2024,01-06-2024,91021100,18
31-05-2024,Sports Sunglasses,Sunglasses,5,3245.88,1914.55,16125.65,Festival Sale,23,31-05-2024,02-06-2024,90041000,12
01-06-2024,Gold Plated Earrings,Jewelry,5,4647.45,2840.63,23380.95,No Promotion,0,01-06-2024,08-06-2024,71131100,3
01-06-2024,Round Frame,Sunglasses,7,3455.97,2376,24587.29,Festival Sale,29,01-06-2024,08-06-2024,90041000,12
01-06-2024,Pearl Necklace,Jewelry,10,4347.2,2453.7,42652.5,No Promotion,0,01-06-2024,03-06-2024,71131100,3
01-06-2024,Silk Scarf,Scarves,4,1738.61,885.23,7035.44,No Promotion,0,01-06-2024,06-06-2024,62143000,12
01-06-2024,Cat Eye Sunglasses,Sunglasses,5,2621.9,2023.46,13189.1,Flash Sale,28,01-06-2024,07-06-2024,90041000,12
01-06-2024,Scrunchie Pack,Hair Accessories,9,206.39,274.84,1879.56,Clearance Sale,51,01-06-2024,04-06-2024,96151900,18
01-06-2024,Clutch Purse,Handbags,13,4444.06,3007.49,57400.85,Festival Sale,22,01-06-2024,02-06-2024,42022290,18
01-06-2024,Shoulder Bag,Handbags,5,6227.41,4035.3,30789.1,Festival Sale,16,01-06-2024,03-06-2024,42022290,18
01-06-2024,Gold Plated Earrings,Jewelry,4,4494.79,2915.61,17723.48,Festival Sale,16,01-06-2024,03-06-2024,71131100,3
01-06-2024,Headband,Hair Accessories,2,355.62,280.87,716.66,Flash Sale,29,01-06-2024,05-06-2024,96151900,18
01-06-2024,Chain Belt,Belts,9,3580.77,1872.57,32195.34,No Promotion,0,01-06-2024,08-06-2024,42033000,18
03-06-2024,Waist Belt,Belts,4,3206.44,1678.9,12742.56,No Promotion,0,03-06-2024,04-06-2024,42033000,18
03-06-2024,Cat Eye Sunglasses,Sunglasses,3,2618.25,1981.83,7814.28,Flash Sale,33,03-06-2024,07-06-2024,90041000,12
03-06-2024,Hair Pin Set,Hair Accessories,3,965.79,705.91,2872.56,Festival Sale,24,03-06-2024,10-06-2024,96151900,18
03-06-2024,Scrunchie Pack,Hair Accessories,4,396.91,442.62,1570.68,Clearance Sale,42,03-06-2024,06-06-2024,96151900,18
03-06-2024,Round Frame,Sunglasses,1,4095.12,2357.27,4162.13,Festival Sale,15,03-06-2024,07-06-2024,90041000,12
03-06-2024,Round Frame,Sunglasses,6,2430.38,2383.79,14778.36,Flash Sale,40,03-06-2024,06-06-2024,90041000,12
03-06-2024,Oversized Sunglasses,Sunglasses,7,1654.8,1060.85,11476.01,Seasonal Offer,14,03-06-2024,04-06-2024,90041000,12
